"FERPA","Student ID","Last Name","First Name","Acad Plan","Acad Plan Descr","Term","Term Description","Career","Class Nbr","Subject","Catalog","Section","Class Description","Component","Class Type","Designation","Academic Level","Term Units","Class Units","Reason","Add Dt","Grade","Gender","Ethnic Grp","Facil ID","Mtg Start","Mtg End","Pat","Instructor ID","Instructor Name","Advisor ID","Advisor Name","Auto Enrol","Auto Enr 2","Comb Sect"
"N","003035499","Jamaal","McDermott","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3483","CS","242","002","Discrete Structures for CS","DIS","E","","Freshman","16.000","4.00","Enrolled","2020-12-17","","Male","WHITE","SALZ2009A","14:00:00","15:50:00","MW","002762440","Harden, David L","001299888","Kooshesh, Ali A","","",""
"N","003035499","Jamaal","McDermott","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3360","SCI","120B","003","A Watershed Year","LEC","E","GE04","Freshman","16.000","6.00","Enrolled","2020-11-21","","Male","WHITE","DARW0030","14:00:00","15:40:00","T","004086841","Shott, Martha J","001299888","Kooshesh, Ali A","004","",""
"N","003035499","Jamaal","McDermott","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3361","SCI","120B","004","A Watershed Year","DIS","N","GE04","Freshman","16.000","0.00","Enrolled","2020-11-21","","Male","WHITE","DARW0037","11:00:00","14:40:00","F","000005291","Rank, Nathan E","001299888","Kooshesh, Ali A","","",""
"N","003035499","Jamaal","McDermott","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3606","UNIV","199","004","Student to Student Lect Series","SUP","E","","Freshman","16.000","1.00","Enrolled","2020-11-21","","Male","WHITE","IH0201A","18:00:00","18:50:00","T","001689511","Greathouse, Julie M","001299888","Kooshesh, Ali A","","",""
"N","003043829","Demario","Kertzmann","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2722","CS","315","001","Data Structures","DIS","E","","Junior","8.000","4.00","Enrolled","2020-11-19","","Male","WHITE","DARW0102","10:45:00","12:00:00","TTH","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","002","",""
"N","003043829","Demario","Kertzmann","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2873","CS","315","002","Data Structures","LAB","N","","Junior","8.000","0.00","Enrolled","2020-11-19","","Male","WHITE","DARW0028","12:00:00","14:50:00","W","003004643","Rivoire, Suzanne M","001299888","Kooshesh, Ali A","","",""
"N","003043829","Demario","Kertzmann","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3327","CS","351","001","Computer Architecture","DIS","E","","Junior","8.000","4.00","Enrolled from Wait List","2020-11-19","","Male","WHITE","IH0201A","10:00:00","11:50:00","MW","003004643","Rivoire, Suzanne M","001299888","Kooshesh, Ali A","","",""
"N","003043829","Demario","Kertzmann","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","4285","CS","355","002","Database Mgt System Design","DIS","E","","Junior","8.000","4.00","Withdrawn from Class","2020-12-10","W","Male","WHITE","DARW0037","18:00:00","19:50:00","MW","001094553","Haderman Jr,Michael D","001299888","Kooshesh, Ali A","","",""
"N","001649943","Cecilia","Stehr","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2981","BIOL","318","001","Biology of Aging","DIS","E","GEE","Senior","14.000","3.00","Enrolled","2020-12-02","","Male","WHITE","COMMONS","13:00:00","14:15:00","TTH","000004693","Bright, Julie A","003004643","Rivoire, Suzanne M","","",""
"N","001649943","Cecilia","Stehr","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2724","CS","355","001","Database Mgt System Design","DIS","E","","Senior","14.000","4.00","Enrolled","2020-11-18","","Male","WHITE","DARW0037","16:00:00","17:50:00","MW","001094553","Haderman Jr,Michael D","003004643","Rivoire, Suzanne M","","",""
"N","001649943","Cecilia","Stehr","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3889","CS","450","001","Operating Systems","DIS","E","","Senior","14.000","4.00","Enrolled","2020-11-18","","Male","WHITE","DARW0038","08:00:00","09:50:00","MW","002225774","Lyle, Michael R","003004643","Rivoire, Suzanne M","","",""
"N","001649943","Cecilia","Stehr","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1336","HIST","252","005","History U.S. Since 1865","LEC","E","GED3","Senior","14.000","3.00","Enrolled","2020-12-01","","Male","WHITE","IH0105","09:00:00","11:40:00","F","000029250","Miller, Margaret A","003004643","Rivoire, Suzanne M","","",""
"N","001652104","Sydni","Smitham","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2870","CS","242","001","Discrete Structures for CS","DIS","E","","Junior","12.000","4.00","Enrolled","2020-11-19","","Male","WHITE","SALZ2021","12:00:00","13:50:00","MW","002762440","Harden, David L","001299888","Kooshesh, Ali A","","",""
"N","001652104","Sydni","Smitham","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3868","MATH","161","006","Differential & Integral Calc I","DIS","E","GEB4","Junior","12.000","4.00","Enrolled","2020-01-14","","Male","WHITE","SALZ2022","08:00:00","09:50:00","TTH","004719707","Brown, Grace E","001299888","Kooshesh, Ali A","","",""
"N","001652104","Sydni","Smitham","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1450","POLS","307","003","Persp on the Holocaust & Genoc","LEC","E","GED5","Junior","12.000","4.00","Enrolled","2020-01-19","","Male","WHITE","IVES0101","16:00:00","17:50:00","T","000009256","Parness, Diane L","001299888","Kooshesh, Ali A","004","",""
"N","001652104","Sydni","Smitham","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1451","POLS","307","004","Persp on the Holocaust & Genoc","DIS","N","GED5","Junior","12.000","0.00","Enrolled","2020-01-19","","Male","WHITE","IVES0024","10:00:00","11:50:00","W","000020839","Preisler, Barry E","001299888","Kooshesh, Ali A","","",""
"N","001659545","Quinton","Carroll","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3991","CS","365","001","Computer Networking&the Intern","DIS","E","","Senior","13.000","3.00","Enrolled","2020-11-17","","Male","WHITE","SALZ2006","17:00:00","18:50:00","T","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","002","",""
"N","001659545","Quinton","Carroll","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3992","CS","365","002","Computer Networking&the Intern","LAB","N","","Senior","13.000","0.00","Enrolled","2020-11-17","","Male","WHITE","SALZ2006","19:00:00","21:50:00","T","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","001659545","Quinton","Carroll","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3890","CS","454","001","Theory of Computation","DIS","E","","Senior","13.000","4.00","Enrolled","2020-11-17","","Male","WHITE","DARW0038","10:00:00","11:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","001659545","Quinton","Carroll","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2929","CS","470","001","Advanced Software Design Proj","DIS","E","","Senior","13.000","3.00","Enrolled","2020-11-17","","Male","WHITE","DARW0107","16:00:00","18:40:00","M","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","","",""
"N","001659545","Quinton","Carroll","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3322","NURS","480","002","Health, Sexuality, and Society","LEC","E","GEE","Senior","13.000","3.00","Enrolled","2020-11-17","","Male","WHITE","GMC1057","09:00:00","11:40:00","F","000257782","Brogan, Mary A","001299888","Kooshesh, Ali A","","",""
"N","001661640","Iliana","Krajcik","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1779","ARTH","199","001","Student-Instructed Course","SUP","E","","Sophomore","16.000","1.00","Enrolled","2020-01-25","","Female","WHITE","ARTS0108","18:00:00","18:50:00","TH","002968607","Dierkes, Anne-Louise","001299888","Kooshesh, Ali A","","",""
"N","001661640","Iliana","Krajcik","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1806","ARTH","210","001","Intro to Art History","LEC","E","GEC1","Sophomore","16.000","4.00","Enrolled","2020-11-20","","Female","WHITE","GMC SCHRDH","13:00:00","16:40:00","TH","002968607","Dierkes, Anne-Louise","001299888","Kooshesh, Ali A","","",""
"N","001661640","Iliana","Krajcik","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1694","ECON","205","003","Intro to Microeconomics","LEC","E","GED1","Sophomore","16.000","4.00","Enrolled","2020-11-20","","Female","WHITE","SALZ2016","08:00:00","09:50:00","MW","002351783","Riewe, Samual J","001299888","Kooshesh, Ali A","","",""
"N","001661640","Iliana","Krajcik","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3097","MATH","165","010","Elementary Applied Statistics","DIS","E","GEB4","Sophomore","16.000","4.00","Enrolled","2020-11-20","","Female","WHITE","SALZ2022","10:00:00","11:50:00","TTH","001914047","Dowdall, Nicholas E","001299888","Kooshesh, Ali A","","",""
"N","001661640","Iliana","Krajcik","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1216","POLS","200","006","American Political System","DIS","E","GED4","Sophomore","16.000","3.00","Enrolled","2020-11-20","","Female","WHITE","STEV3008","09:00:00","11:40:00","F","002492365","Gouveia, Keith A","001299888","Kooshesh, Ali A","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3883","CS","115","007","Programming I","DIS","E","GEB3","Sophomore","15.000","4.00","Enrolled","2020-11-20","","Male","TWOMORE","DARW0029","10:45:00","12:00:00","TTH","003004643","Rivoire, Suzanne M","003004643","Rivoire, Suzanne M","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3883","CS","115","007","Programming I","DIS","E","GEB3","Sophomore","15.000","4.00","Enrolled","2020-11-20","","Male","TWOMORE","DARW0029","10:45:00","12:00:00","TTH","003004643","Rivoire, Suzanne M","001299888","Kooshesh, Ali A","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3884","CS","115","008","Programming I","LAB","N","GEB3","Sophomore","15.000","0.00","Enrolled","2020-11-20","","Male","TWOMORE","DARW0025","14:00:00","16:50:00","W","002964252","McWilliams, Brian D","001299888","Kooshesh, Ali A","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3884","CS","115","008","Programming I","LAB","N","GEB3","Sophomore","15.000","0.00","Enrolled","2020-11-20","","Male","TWOMORE","DARW0025","14:00:00","16:50:00","W","002964252","McWilliams, Brian D","003004643","Rivoire, Suzanne M","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3330","GEOL","105","002","The Age of Dinosaurs","LEC","E","GEB1","Sophomore","15.000","3.00","Enrolled","2020-11-20","","Male","TWOMORE","DARW0103","13:00:00","14:15:00","TTH","002762375","Myers, Nicole R","001299888","Kooshesh, Ali A","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3330","GEOL","105","002","The Age of Dinosaurs","LEC","E","GEB1","Sophomore","15.000","3.00","Enrolled","2020-11-20","","Male","TWOMORE","DARW0103","13:00:00","14:15:00","TTH","002762375","Myers, Nicole R","003004643","Rivoire, Suzanne M","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3098","MATH","165","011","Elementary Applied Statistics","DIS","E","GEB4","Sophomore","15.000","4.00","Enrolled","2020-11-20","","Male","TWOMORE","SALZ2020","12:00:00","13:50:00","MW","001914047","Dowdall, Nicholas E","003004643","Rivoire, Suzanne M","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3098","MATH","165","011","Elementary Applied Statistics","DIS","E","GEB4","Sophomore","15.000","4.00","Enrolled","2020-11-20","","Male","TWOMORE","SALZ2020","12:00:00","13:50:00","MW","001914047","Dowdall, Nicholas E","001299888","Kooshesh, Ali A","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3218","MATH","211","007","Differential &Integral Calc II","DIS","E","","Sophomore","15.000","4.00","Enrolled from Wait List","2020-11-20","","Male","TWOMORE","SALZ2025","10:00:00","11:50:00","MW","001392266","Morris, Jeremy G","003004643","Rivoire, Suzanne M","008","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3218","MATH","211","007","Differential &Integral Calc II","DIS","E","","Sophomore","15.000","4.00","Enrolled from Wait List","2020-11-20","","Male","TWOMORE","SALZ2025","10:00:00","11:50:00","MW","001392266","Morris, Jeremy G","001299888","Kooshesh, Ali A","008","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3219","MATH","211","008","Differential &Integral Calc II","ACT","N","","Sophomore","15.000","0.00","Enrolled from Wait List","2020-11-20","","Male","TWOMORE","SHLZ1014","09:00:00","09:50:00","W","001392266","Morris, Jeremy G","001299888","Kooshesh, Ali A","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3219","MATH","211","008","Differential &Integral Calc II","ACT","N","","Sophomore","15.000","0.00","Enrolled from Wait List","2020-11-20","","Male","TWOMORE","SHLZ1014","09:00:00","09:50:00","W","001392266","Morris, Jeremy G","003004643","Rivoire, Suzanne M","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3219","MATH","211","008","Differential &Integral Calc II","ACT","N","","Sophomore","15.000","0.00","Enrolled from Wait List","2020-11-20","","Male","TWOMORE","SHLZ1014","09:00:00","09:50:00","W","001395308","Lahme, Brigitte","003004643","Rivoire, Suzanne M","","",""
"N","001684349","Shannon","Kulas","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3219","MATH","211","008","Differential &Integral Calc II","ACT","N","","Sophomore","15.000","0.00","Enrolled from Wait List","2020-11-20","","Male","TWOMORE","SHLZ1014","09:00:00","09:50:00","W","001395308","Lahme, Brigitte","001299888","Kooshesh, Ali A","","",""
"N","003050076","Camille","Lind","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","1458","ANTH","203","002","Intro to Cultural Anthro","LEC","E","GED1","Freshman","14.000","3.00","Enrolled","2020-12-08","","Male","TWOMORE","STEV1002","16:00:00","18:40:00","W","004378769","Torres, Carlos D","001299888","Kooshesh, Ali A","","",""
"N","003050076","Camille","Lind","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2804","ASTR","100","001","Descriptive Astronomy","LEC","E","GEB1","Freshman","14.000","3.00","Enrolled","2020-12-08","","Male","TWOMORE","GMC SCHRDH","10:00:00","11:15:00","MW","002500802","Farriss II,Carl W","001299888","Kooshesh, Ali A","","",""
"N","003050076","Camille","Lind","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2098","ENGL","160B","001","Humanities Learning Community","LEC","E","GE02","Freshman","14.000","4.00","Enrolled","2020-12-08","","Male","TWOMORE","IVES0101","14:00:00","15:50:00","M","002720086","Bryant, Brantley L","001299888","Kooshesh, Ali A","002","",""
"N","003050076","Camille","Lind","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2238","ENGL","160B","002","Humanities Learning Community","DIS","N","GE02","Freshman","14.000","0.00","Enrolled","2020-12-08","","Male","TWOMORE","DARW0029","16:00:00","17:50:00","M","000408088","Gerhard, Sakina S","001299888","Kooshesh, Ali A","","",""
"N","003050076","Camille","Lind","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2642","MATH","160","001","Precalculus Mathematics","DIS","E","GEB4","Freshman","14.000","4.00","Enrolled from Wait List","2020-12-08","","Male","TWOMORE","DARW0038","15:00:00","16:50:00","TTH","000019578","Silverman, Jeff W","001299888","Kooshesh, Ali A","","",""
"N","001694379","Kody","Sporer","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3327","CS","351","001","Computer Architecture","DIS","E","","Senior","16.000","4.00","Enrolled","2020-11-18","","Female","HISPA","IH0201A","10:00:00","11:50:00","MW","003004643","Rivoire, Suzanne M","003004643","Rivoire, Suzanne M","","",""
"N","001694379","Kody","Sporer","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3890","CS","454","001","Theory of Computation","DIS","E","","Senior","16.000","4.00","Enrolled","2020-11-18","","Female","HISPA","DARW0038","10:00:00","11:50:00","TTH","000018239","Ledin  Jr,George","003004643","Rivoire, Suzanne M","","",""
"N","001694379","Kody","Sporer","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3891","CS","460","001","Programming Languages","DIS","E","","Senior","16.000","4.00","Enrolled","2020-11-18","","Female","HISPA","SALZ1051","12:00:00","13:50:00","MW","000002366","Watts, Marcia R","003004643","Rivoire, Suzanne M","","",""
"N","001694379","Kody","Sporer","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","3154","MATH","431","001","Appl Partial Diffrential Equat","DIS","E","","Senior","16.000","4.00","Enrolled","2020-11-18","","Female","HISPA","STEV2083","13:00:00","14:50:00","TTH","000023036","Tiwari, Sunil K","003004643","Rivoire, Suzanne M","","",""
"N","001702641","Clarissa","Lowe","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2723","CS","340","001","Computer Security and Malware","DIS","E","","Senior","20.000","3.00","Enrolled","2020-11-14","","Female","WHITE","CARS0010","15:00:00","16:50:00","T","000018239","Ledin  Jr,George","003004643","Rivoire, Suzanne M","002","",""
"N","001702641","Clarissa","Lowe","CS-BS","Computer Science (BS)","2153","Spring 2015","UGRD","2928","CS","340","002","Computer Security and Malware","LAB","N","","Senior","20.000","0.00","Enrolled","2020-11-14","","Female","WHITE","CARS0010","15:00:00","16:50:00","TH","000018239","Ledin  Jr,George","003004643","Rivoire, Suzanne M","","",""
